ORI,year,City,total_pop,crime_type_rate,incidents_per_100k_population,incidents_for_total_population
OHCOP00,1980,"Columbus, Ohio",562416,agg_ass_per_100k,241.636,1359
TXDPD00,1980,Dallas,900104,agg_ass_per_100k,695.253,6258
CODPD00,1980,Denver,489318,agg_ass_per_100k,480.465,2351
MI82349,1980,Detroit,1197325,agg_ass_per_100k,668.073,7999
TX07102,1980,"El Paso, Texas",425122,agg_ass_per_100k,402.473,1711
TX22012,1980,"Fort Worth, Texas",382679,agg_ass_per_100k,512.963,1963
CA01005,1980,"Fresno, Calif.",215396,agg_ass_per_100k,415.514,895
HI00200,1980,Honolulu,762020,agg_ass_per_100k,52.23,398
TXHPD00,1980,Houston,1557575,agg_ass_per_100k,162.432,2530
INIPD00,1980,Indianapolis,698753,agg_ass_per_100k,249.444,1743
FL01602,1980,"Jacksonville, Fla.",542795,agg_ass_per_100k,503.505,2733
MOKPD00,1980,"Kansas City, Mo.",446865,agg_ass_per_100k,777.416,3474
NV00201,1980,Las Vegas,385396,agg_ass_per_100k,363.782,1402
CA01941,1980,"Long Beach, Calif.",356906,agg_ass_per_100k,415.516,1483
CA01942,1980,Los Angeles,2952511,agg_ass_per_100k,744.688,21987
TNMPD00,1980,"Memphis, Tenn.",644957,agg_ass_per_100k,327.464,2112
AZ00717,1980,"Mesa, Ariz.",149662,agg_ass_per_100k,365.49,547
FL01306,1980,Miami,335718,agg_ass_per_100k,1203.093,4039
WIMPD00,1980,Milwaukee,633845,agg_ass_per_100k,193.58,1227
MN02711,1980,Minneapolis,370163,agg_ass_per_100k,335.258,1241
TN01901,1980,"Nashville, Tenn.",452025,agg_ass_per_100k,271.003,1225
LANPD00,1980,New Orleans,557761,agg_ass_per_100k,487.485,2719
NY03030,1980,New York City,7035348,agg_ass_per_100k,617.965,43476
NJNPD00,1980,"Newark, N.J.",330104,agg_ass_per_100k,1125.706,3716
CA00109,1980,"Oakland, Calif.",338721,agg_ass_per_100k,803.611,2722
OK05506,1980,Oklahoma City,401577,agg_ass_per_100k,516.464,2074
NB02802,1980,"Omaha, Neb.",312919,agg_ass_per_100k,216.989,679
FL04804,1980,"Orlando, Fla.",127811,agg_ass_per_100k,1096.15,1401
PAPEP00,1980,Philadelphia,1681175,agg_ass_per_100k,299.969,5043
AZ00723,1980,Phoenix,772884,agg_ass_per_100k,439.264,3395
PAPPD00,1980,Pittsburgh,424205,agg_ass_per_100k,358.082,1519
OR02602,1980,"Portland, Ore.",364419,agg_ass_per_100k,630.593,2298
NC09201,1980,"Raleigh, N.C.",148429,agg_ass_per_100k,301.828,448
CA03404,1980,"Sacramento, Calif.",274547,agg_ass_per_100k,493.54,1355
UT01803,1980,Salt Lake City,162985,agg_ass_per_100k,274.872,448
TXSPD00,1980,San Antonio,788049,agg_ass_per_100k,253.411,1997
CA03711,1980,San Diego,874826,agg_ass_per_100k,312.977,2738
CA03801,1980,San Francisco,674150,agg_ass_per_100k,639.917,4314
CA04313,1980,San Jose,628106,agg_ass_per_100k,244.067,1533
WASPD00,1980,Seattle,491897,agg_ass_per_100k,482.418,2373
MOSPD00,1980,"St. Louis, Mo.",450790,agg_ass_per_100k,982.276,4428
FL02902,1980,"Tampa, Fla.",268709,agg_ass_per_100k,1049.462,2820
AZ01003,1980,"Tucson, Ariz.",331506,agg_ass_per_100k,517.939,1717
OK07205,1980,"Tulsa, Okla.",355766,agg_ass_per_100k,458.166,1630
VA12800,1980,"Virginia Beach, Va.",260680,agg_ass_per_100k,78.257,204
DCMPD00,1980,"Washington, D.C.",635233,agg_ass_per_100k,509.419,3236
KS08703,1980,"Wichita, Kan.",279352,agg_ass_per_100k,273.132,763
NM00101,1981,"Albuquerque, N.M.",336840,agg_ass_per_100k,480.941,1620
TX22001,1981,"Arlington, Texas",167848,agg_ass_per_100k,222.225,373
GAAPD00,1981,Atlanta,435626,agg_ass_per_100k,1204.244,5246
CO00101,1981,"Aurora, Colo.",162900,agg_ass_per_100k,608.963,992
TX22701,1981,"Austin, Texas",357607,agg_ass_per_100k,160.511,574
MDBPD00,1981,Baltimore,797429,agg_ass_per_100k,781.135,6229
MA01301,1981,Boston,566679,agg_ass_per_100k,739.749,4192
NY01401,1981,"Buffalo, N.Y.",359167,agg_ass_per_100k,376.705,1353
NC06001,1981,"Charlotte-Mecklenburg, N.C.",316503,agg_ass_per_100k,677.087,2143
ILCPD00,1981,Chicago,3012703,agg_ass_per_100k,244.266,7359
OHCIP00,1981,Cincinnati,383441,agg_ass_per_100k,470.477,1804
OHCLP00,1981,Cleveland,573145,agg_ass_per_100k,654.983,3754
OHCOP00,1981,"Columbus, Ohio",562896,agg_ass_per_100k,252.267,1420
TXDPD00,1981,Dallas,937273,agg_ass_per_100k,632.473,5928
CODPD00,1981,Denver,503695,agg_ass_per_100k,419.103,2111
MI82349,1981,Detroit,1193805,agg_ass_per_100k,556.875,6648
TX07102,1981,"El Paso, Texas",442677,agg_ass_per_100k,541.93,2399
TX22012,1981,"Fort Worth, Texas",398482,agg_ass_per_100k,523.487,2086
CA01005,1981,"Fresno, Calif.",221129,agg_ass_per_100k,392.531,868
HI00200,1981,Honolulu,773331,agg_ass_per_100k,43.966,340
TXHPD00,1981,Houston,1621897,agg_ass_per_100k,118.195,1917
INIPD00,1981,Indianapolis,461820,agg_ass_per_100k,407.085,1880
FL01602,1981,"Jacksonville, Fla.",575157,agg_ass_per_100k,485.954,2795
MOKPD00,1981,"Kansas City, Mo.",450211,agg_ass_per_100k,874.035,3935
NV00201,1981,Las Vegas,406915,agg_ass_per_100k,357.323,1454
CA01941,1981,"Long Beach, Calif.",366405,agg_ass_per_100k,346.611,1270
CA01942,1981,Los Angeles,3031090,agg_ass_per_100k,696.812,21121
TNMPD00,1981,"Memphis, Tenn.",654096,agg_ass_per_100k,316.62,2071
AZ00717,1981,"Mesa, Ariz.",153941,agg_ass_per_100k,354.681,546
FL01306,1981,Miami,356734,agg_ass_per_100k,1239.859,4423
WIMPD00,1981,Milwaukee,641715,agg_ass_per_100k,195.881,1257
MN02711,1981,Minneapolis,372784,agg_ass_per_100k,319.756,1192
TN01901,1981,"Nashville, Tenn.",458430,agg_ass_per_100k,229.261,1051
LANPD00,1981,New Orleans,571771,agg_ass_per_100k,437.413,2501
NY03030,1981,New York City,7070429,agg_ass_per_100k,619.241,43783
NJNPD00,1981,"Newark, N.J.",332746,agg_ass_per_100k,1136.903,3783
CA00109,1981,"Oakland, Calif.",347736,agg_ass_per_100k,762.648,2652
OK05506,1981,Oklahoma City,414523,agg_ass_per_100k,539.415,2236
NB02802,1981,"Omaha, Neb.",322883,agg_ass_per_100k,145.564,470
FL04804,1981,"Orlando, Fla.",135812,agg_ass_per_100k,963.832,1309
PAPEP00,1981,Philadelphia,1686834,agg_ass_per_100k,326.173,5502
AZ00723,1981,Phoenix,794983,agg_ass_per_100k,392.335,3119
PAPPD00,1981,Pittsburgh,425632,agg_ass_per_100k,336.676,1433
OR02602,1981,"Portland, Ore.",369518,agg_ass_per_100k,795.36,2939
NC09201,1981,"Raleigh, N.C.",151155,agg_ass_per_100k,240.812,364
CA03404,1981,"Sacramento, Calif.",281854,agg_ass_per_100k,504.162,1421
UT01803,1981,Salt Lake City,169383,agg_ass_per_100k,312.9,530
TXSPD00,1981,San Antonio,820591,agg_ass_per_100k,274.802,2255
CA03711,1981,San Diego,898109,agg_ass_per_100k,291.501,2618
CA03801,1981,San Francisco,692092,agg_ass_per_100k,552.961,3827
CA04313,1981,San Jose,644823,agg_ass_per_100k,235.569,1519
WASPD00,1981,Seattle,503697,agg_ass_per_100k,501.492,2526
MOSPD00,1981,"St. Louis, Mo.",454166,agg_ass_per_100k,951.414,4321
FL02902,1981,"Tampa, Fla.",285530,agg_ass_per_100k,1009.351,2882
AZ01003,1981,"Tucson, Ariz.",340985,agg_ass_per_100k,512.339,1747
OK07205,1981,"Tulsa, Okla.",367234,agg_ass_per_100k,390.759,1435
VA12800,1981,"Virginia Beach, Va.",265704,agg_ass_per_100k,100.111,266
DCMPD00,1981,"Washington, D.C.",636e3,agg_ass_per_100k,539.623,3432
KS08703,1981,"Wichita, Kan.",282465,agg_ass_per_100k,236.489,668
NM00101,1982,"Albuquerque, N.M.",344962,agg_ass_per_100k,437.15,1508
TX22001,1982,"Arlington, Texas",173821,agg_ass_per_100k,196.754,342
GAAPD00,1982,Atlanta,441103,agg_ass_per_100k,1297.203,5722
CO00101,1982,"Aurora, Colo.",167408,agg_ass_per_100k,577.631,967
TX22701,1982,"Austin, Texas",370331,agg_ass_per_100k,163.367,605
MDBPD00,1982,Baltimore,798175,agg_ass_per_100k,821.75,6559
MA01301,1982,Boston,567758,agg_ass_per_100k,701.003,3980
NY01401,1982,"Buffalo, N.Y.",360493,agg_ass_per_100k,447.998,1615
NC06001,1982,"Charlotte-Mecklenburg, N.C.",320119,agg_ass_per_100k,894.667,2864
ILCPD00,1982,Chicago,3010862,agg_ass_per_100k,276.233,8317
OHCIP00,1982,Cincinnati,383975,agg_ass_per_100k,476.854,1831
OHCLP00,1982,Cleveland,573944,agg_ass_per_100k,569.219,3267
OHCOP00,1982,"Columbus, Ohio",563680,agg_ass_per_100k,294.316,1659
TXDPD00,1982,Dallas,970624,agg_ass_per_100k,612.699,5947
CODPD00,1982,Denver,517638,agg_ass_per_100k,379.609,1965
MI82349,1982,Detroit,1181868,agg_ass_per_100k,510.125,6029
TX07102,1982,"El Paso, Texas",458429,agg_ass_per_100k,595.512,2730
TX22012,1982,"Fort Worth, Texas",412661,agg_ass_per_100k,507.681,2095
CA01005,1982,"Fresno, Calif.",226300,agg_ass_per_100k,345.559,782
HI00200,1982,Honolulu,785181,agg_ass_per_100k,50.944,400
TXHPD00,1982,Houston,1679607,agg_ass_per_100k,206.06,3461
INIPD00,1982,Indianapolis,462657,agg_ass_per_100k,408.942,1892
FL01602,1982,"Jacksonville, Fla.",590957,agg_ass_per_100k,505.282,2986
MOKPD00,1982,"Kansas City, Mo.",451397,agg_ass_per_100k,776.257,3504
NV00201,1982,Las Vegas,424252,agg_ass_per_100k,319.857,1357
CA01941,1982,"Long Beach, Calif.",374974,agg_ass_per_100k,340.024,1275
CA01942,1982,Los Angeles,3101979,agg_ass_per_100k,656.774,20373
TNMPD00,1982,"Memphis, Tenn.",659913,agg_ass_per_100k,359.138,2370
AZ00717,1982,"Mesa, Ariz.",157634,agg_ass_per_100k,338.125,533
FL01306,1982,Miami,365506,agg_ass_per_100k,1176.725,4301
WIMPD00,1982,Milwaukee,645231,agg_ass_per_100k,193.729,1250
MN02711,1982,Minneapolis,376704,agg_ass_per_100k,348.815,1314
TN01901,1982,"Nashville, Tenn.",462507,agg_ass_per_100k,259.023,1198
LANPD00,1982,New Orleans,579338,agg_ass_per_100k,479.34,2777
NY03030,1982,New York City,7096559,agg_ass_per_100k,602.884,42784
NJNPD00,1982,"Newark, N.J.",334414,agg_ass_per_100k,1107.908,3705
CA00109,1982,"Oakland, Calif.",355868,agg_ass_per_100k,809.289,2880
OK05506,1982,Oklahoma City,425093,agg_ass_per_100k,472.838,2010
NB02802,1982,"Omaha, Neb.",324936,agg_ass_per_100k,465.322,1512
FL04804,1982,"Orlando, Fla.",139152,agg_ass_per_100k,1192.221,1659
PAPEP00,1982,Philadelphia,1687556,agg_ass_per_100k,339.9,5736
AZ00723,1982,Phoenix,814054,agg_ass_per_100k,307.473,2503
PAPPD00,1982,Pittsburgh,425814,agg_ass_per_100k,296.608,1263
OR02602,1982,"Portland, Ore.",369796,agg_ass_per_100k,877.511,3245
NC09201,1982,"Raleigh, N.C.",152882,agg_ass_per_100k,315.276,482
CA03404,1982,"Sacramento, Calif.",288446,agg_ass_per_100k,419.836,1211
UT01803,1982,Salt Lake City,173630,agg_ass_per_100k,281.057,488
TXSPD00,1982,San Antonio,849791,agg_ass_per_100k,367.149,3120
CA03711,1982,San Diego,919113,agg_ass_per_100k,238.6,2193
CA03801,1982,San Francisco,708278,agg_ass_per_100k,530.441,3757
CA04313,1982,San Jose,659903,agg_ass_per_100k,219.426,1448
WASPD00,1982,Seattle,507643,agg_ass_per_100k,469.424,2383
MOSPD00,1982,"St. Louis, Mo.",455362,agg_ass_per_100k,1016.334,4628
FL02902,1982,"Tampa, Fla.",292551,agg_ass_per_100k,1170.394,3424
AZ01003,1982,"Tucson, Ariz.",349165,agg_ass_per_100k,500.623,1748
OK07205,1982,"Tulsa, Okla.",376599,agg_ass_per_100k,370.421,1395
VA12800,1982,"Virginia Beach, Va.",268887,agg_ass_per_100k,102.645,276
DCMPD00,1982,"Washington, D.C.",631e3,agg_ass_per_100k,577.655,3645
KS08703,1982,"Wichita, Kan.",285665,agg_ass_per_100k,276.548,790
NM00101,1983,"Albuquerque, N.M.",355163,agg_ass_per_100k,511.033,1815
TX22001,1983,"Arlington, Texas",178871,agg_ass_per_100k,177.223,317
GAAPD00,1983,Atlanta,448635,agg_ass_per_100k,1117.612,5014
CO00101,1983,"Aurora, Colo.",172575,agg_ass_per_100k,750.978,1296
TX22701,1983,"Austin, Texas",381091,agg_ass_per_100k,149.833,571
MDBPD00,1983,Baltimore,805527,agg_ass_per_100k,778,6267
MA01301,1983,Boston,566551,agg_ass_per_100k,740.445,4195
NY01401,1983,"Buffalo, N.Y.",360656,agg_ass_per_100k,428.941,1547
NC06001,1983,"Charlotte-Mecklenburg, N.C.",323704,agg_ass_per_100k,884.45,2863
ILCPD00,1983,Chicago,3021203,agg_ass_per_100k,441.215,13330
OHCIP00,1983,Cincinnati,382373,agg_ass_per_100k,419.224,1603
OHCLP00,1983,Cleveland,571827,agg_ass_per_100k,492.981,2819
OHCOP00,1983,"Columbus, Ohio",561328,agg_ass_per_100k,247.983,1392
TXDPD00,1983,Dallas,998827,agg_ass_per_100k,541.135,5405
CODPD00,1983,Denver,533732,agg_ass_per_100k,364.79,1947
MI82349,1983,Detroit,1176968,agg_ass_per_100k,553.201,6511
TX07102,1983,"El Paso, Texas",471749,agg_ass_per_100k,678.327,3200
TX22012,1983,"Fort Worth, Texas",424651,agg_ass_per_100k,592.958,2518
CA01005,1983,"Fresno, Calif.",230418,agg_ass_per_100k,314.646,725
HI00200,1983,Honolulu,808092,agg_ass_per_100k,74.125,599
TXHPD00,1983,Houston,1728783,agg_ass_per_100k,226.113,3909
INIPD00,1983,Indianapolis,463455,agg_ass_per_100k,406.944,1886
FL01602,1983,"Jacksonville, Fla.",605934,agg_ass_per_100k,476.785,2889
MOKPD00,1983,"Kansas City, Mo.",453128,agg_ass_per_100k,892.684,4045
NV00201,1983,Las Vegas,429080,agg_ass_per_100k,293.885,1261
CA01941,1983,"Long Beach, Calif.",381798,agg_ass_per_100k,333.16,1272
CA01942,1983,Los Angeles,3158688,agg_ass_per_100k,660.971,20878
TNMPD00,1983,"Memphis, Tenn.",664883,agg_ass_per_100k,328.028,2181
AZ00717,1983,"Mesa, Ariz.",163310,agg_ass_per_100k,369.849,604
FL01306,1983,Miami,374769,agg_ass_per_100k,1215.682,4556
WIMPD00,1983,Milwaukee,643473,agg_ass_per_100k,192.083,1236
MN02711,1983,Minneapolis,377850,agg_ass_per_100k,305.412,1154
TN01901,1983,"Nashville, Tenn.",465887,agg_ass_per_100k,251.349,1171
LANPD00,1983,New Orleans,589508,agg_ass_per_100k,466.83,2752
NY03030,1983,New York City,7100063,agg_ass_per_100k,610.22,43326
NJNPD00,1983,"Newark, N.J.",336016,agg_ass_per_100k,1004.416,3375
CA00109,1983,"Oakland, Calif.",362344,agg_ass_per_100k,803.656,2912
OK05506,1983,Oklahoma City,441281,agg_ass_per_100k,492.657,2174
NB02802,1983,"Omaha, Neb.",327276,agg_ass_per_100k,483.995,1584
FL04804,1983,"Orlando, Fla.",142678,agg_ass_per_100k,905.536,1292
PAPEP00,1983,Philadelphia,1692364,agg_ass_per_100k,301.117,5096
AZ00723,1983,Phoenix,843415,agg_ass_per_100k,322.143,2717
PAPPD00,1983,Pittsburgh,426890,agg_ass_per_100k,269.624,1151
OR02602,1983,"Portland, Ore.",371706,agg_ass_per_100k,942.142,3502
NC09201,1983,"Raleigh, N.C.",154482,agg_ass_per_100k,344.377,532
CA03404,1983,"Sacramento, Calif.",293695,agg_ass_per_100k,428.336,1258
UT01803,1983,Salt Lake City,180892,agg_ass_per_100k,275.302,498
TXSPD00,1983,San Antonio,874483,agg_ass_per_100k,256.151,2240
CA03711,1983,San Diego,935840,agg_ass_per_100k,259.553,2429
CA03801,1983,San Francisco,721168,agg_ass_per_100k,492.257,3550
CA04313,1983,San Jose,671913,agg_ass_per_100k,223.839,1504
WASPD00,1983,Seattle,514319,agg_ass_per_100k,445.443,2291
MOSPD00,1983,"St. Louis, Mo.",457262,agg_ass_per_100k,906.701,4146
FL02902,1983,"Tampa, Fla.",299965,agg_ass_per_100k,1059.457,3178
AZ01003,1983,"Tucson, Ariz.",361739,agg_ass_per_100k,478.522,1731
OK07205,1983,"Tulsa, Okla.",391101,agg_ass_per_100k,308.872,1208
VA12800,1983,"Virginia Beach, Va.",271775,agg_ass_per_100k,92.356,251
DCMPD00,1983,"Washington, D.C.",623e3,agg_ass_per_100k,585.233,3646
KS08703,1983,"Wichita, Kan.",287807,agg_ass_per_100k,230.71,664
NM00101,1984,"Albuquerque, N.M.",356366,agg_ass_per_100k,606.68,2162
TX22001,1984,"Arlington, Texas",191475,agg_ass_per_100k,239.718,459
GAAPD00,1984,Atlanta,442951,agg_ass_per_100k,1293.371,5729
CO00101,1984,"Aurora, Colo.",191159,agg_ass_per_100k,730.805,1397
TX22701,1984,"Austin, Texas",385237,agg_ass_per_100k,144.586,557
MDBPD00,1984,Baltimore,788604,agg_ass_per_100k,862.283,6800
MA01301,1984,Boston,565192,agg_ass_per_100k,791.943,4476
NY01401,1984,"Buffalo, N.Y.",352015,agg_ass_per_100k,459.355,1617
NC06001,1984,"Charlotte-Mecklenburg, N.C.",331992,agg_ass_per_100k,900.624,2990
ILCPD00,1984,Chicago,3012524,agg_ass_per_100k,943.395,28420
OHCIP00,1984,Cincinnati,378800,agg_ass_per_100k,451.954,1712
OHCLP00,1984,Cleveland,556931,agg_ass_per_100k,422.494,2353
OHCOP00,1984,"Columbus, Ohio",568609,agg_ass_per_100k,281.037,1598
TXDPD00,1984,Dallas,987696,agg_ass_per_100k,602.716,5953
CODPD00,1984,Denver,524171,agg_ass_per_100k,364.385,1910
MI82349,1984,Detroit,1133647,agg_ass_per_100k,545.32,6182
TX07102,1984,"El Paso, Texas",465748,agg_ass_per_100k,532.691,2481
TX22012,1984,"Fort Worth, Texas",420050,agg_ass_per_100k,663.254,2786
CA01005,1984,"Fresno, Calif.",254649,agg_ass_per_100k,298.45,760
HI00200,1984,Honolulu,810772,agg_ass_per_100k,68.207,553
TXHPD00,1984,Houston,1805783,agg_ass_per_100k,235.687,4256
INIPD00,1984,Indianapolis,471622,agg_ass_per_100k,456.086,2151
FL01602,1984,"Jacksonville, Fla.",582421,agg_ass_per_100k,584.457,3404
MOKPD00,1984,"Kansas City, Mo.",450489,agg_ass_per_100k,947.193,4267
NV00201,1984,Las Vegas,438264,agg_ass_per_100k,280.653,1230
CA01941,1984,"Long Beach, Calif.",386421,agg_ass_per_100k,354.277,1369
CA01942,1984,Los Angeles,3144256,agg_ass_per_100k,668.298,21013
TNMPD00,1984,"Memphis, Tenn.",654666,agg_ass_per_100k,532.791,3488
AZ00717,1984,"Mesa, Ariz.",181287,agg_ass_per_100k,376.199,682
FL01306,1984,Miami,400646,agg_ass_per_100k,1193.073,4780
WIMPD00,1984,Milwaukee,632458,agg_ass_per_100k,197.483,1249
MN02711,1984,Minneapolis,370866,agg_ass_per_100k,464.858,1724
TN01901,1984,"Nashville, Tenn.",475744,agg_ass_per_100k,248.873,1184
LANPD00,1984,New Orleans,576071,agg_ass_per_100k,557.744,3213
NY03030,1984,New York City,7167121,agg_ass_per_100k,662.358,47472
NJNPD00,1984,"Newark, N.J.",324961,agg_ass_per_100k,998.274,3244
CA00109,1984,"Oakland, Calif.",358566,agg_ass_per_100k,746.585,2677
OK05506,1984,Oklahoma City,439249,agg_ass_per_100k,472.397,2075
NB02802,1984,"Omaha, Neb.",357790,agg_ass_per_100k,462.282,1654
FL04804,1984,"Orlando, Fla.",140541,agg_ass_per_100k,1011.093,1421
PAPEP00,1984,Philadelphia,1667545,agg_ass_per_100k,301.881,5034
AZ00723,1984,Phoenix,870279,agg_ass_per_100k,418.257,3640
PAPPD00,1984,Pittsburgh,415475,agg_ass_per_100k,260.184,1081
OR02602,1984,"Portland, Ore.",367055,agg_ass_per_100k,1079.402,3962
NC09201,1984,"Raleigh, N.C.",158028,agg_ass_per_100k,370.82,586
CA03404,1984,"Sacramento, Calif.",300248,agg_ass_per_100k,437.638,1314
UT01803,1984,Salt Lake City,173136,agg_ass_per_100k,284.17,492
TXSPD00,1984,San Antonio,857070,agg_ass_per_100k,213.051,1826
CA03711,1984,San Diego,952933,agg_ass_per_100k,295.824,2819
CA03801,1984,San Francisco,719559,agg_ass_per_100k,497.805,3582
CA04313,1984,San Jose,685792,agg_ass_per_100k,240.744,1651
WASPD00,1984,Seattle,497598,agg_ass_per_100k,536.377,2669
MOSPD00,1984,"St. Louis, Mo.",442528,agg_ass_per_100k,935.534,4140
FL02902,1984,"Tampa, Fla.",289355,agg_ass_per_100k,1271.794,3680
AZ01003,1984,"Tucson, Ariz.",372146,agg_ass_per_100k,495.236,1843
OK07205,1984,"Tulsa, Okla.",385394,agg_ass_per_100k,373.384,1439
VA12800,1984,"Virginia Beach, Va.",290678,agg_ass_per_100k,86.694,252
DCMPD00,1984,"Washington, D.C.",623e3,agg_ass_per_100k,657.624,4097
KS08703,1984,"Wichita, Kan.",291555,agg_ass_per_100k,225.686,658
NM00101,1985,"Albuquerque, N.M.",357051,agg_ass_per_100k,722.026,2578
TX22001,1985,"Arlington, Texas",218931,agg_ass_per_100k,314.254,688
GAAPD00,1985,Atlanta,436214,agg_ass_per_100k,1373.179,5990
CO00101,1985,"Aurora, Colo.",198033,agg_ass_per_100k,867.027,1717
TX22701,1985,"Austin, Texas",406469,agg_ass_per_100k,183.532,746
MDBPD00,1985,Baltimore,771097,agg_ass_per_100k,897.682,6922
MA01301,1985,Boston,573131,agg_ass_per_100k,878.682,5036
NY01401,1985,"Buffalo, N.Y.",339890,agg_ass_per_100k,499.868,1699
NC06001,1985,"Charlotte-Mecklenburg, N.C.",335690,agg_ass_per_100k,944.919,3172
ILCPD00,1985,Chicago,2998841,agg_ass_per_100k,970.242,29096
OHCIP00,1985,Cincinnati,370198,agg_ass_per_100k,439.765,1628
OHCLP00,1985,Cleveland,546126,agg_ass_per_100k,403.753,2205
OHCOP00,1985,"Columbus, Ohio",565682,agg_ass_per_100k,312.897,1770
TXDPD00,1985,Dallas,997467,agg_ass_per_100k,688.043,6863
CODPD00,1985,Denver,513048,agg_ass_per_100k,359.615,1845
MI82349,1985,Detroit,1090581,agg_ass_per_100k,634.983,6925
TX07102,1985,"El Paso, Texas",474870,agg_ass_per_100k,519.3,2466
TX22012,1985,"Fort Worth, Texas",424449,agg_ass_per_100k,735.306,3121
CA01005,1985,"Fresno, Calif.",275125,agg_ass_per_100k,310.404,854
HI00200,1985,Honolulu,817083,agg_ass_per_100k,67.557,552
TXHPD00,1985,Houston,1746375,agg_ass_per_100k,269.358,4704
INIPD00,1985,Indianapolis,471656,agg_ass_per_100k,513.51,2422
FL01602,1985,"Jacksonville, Fla.",601007,agg_ass_per_100k,634.435,3813
MOKPD00,1985,"Kansas City, Mo.",444942,agg_ass_per_100k,1090.254,4851
NV00201,1985,Las Vegas,456749,agg_ass_per_100k,335.852,1534
CA01941,1985,"Long Beach, Calif.",389728,agg_ass_per_100k,367.179,1431
CA01942,1985,Los Angeles,3186459,agg_ass_per_100k,684.114,21799
TNMPD00,1985,"Memphis, Tenn.",654626,agg_ass_per_100k,564.75,3697
AZ00717,1985,"Mesa, Ariz.",202450,agg_ass_per_100k,438.133,887
FL01306,1985,Miami,385892,agg_ass_per_100k,1296.477,5003
WIMPD00,1985,Milwaukee,621931,agg_ass_per_100k,243.114,1512
MN02711,1985,Minneapolis,361021,agg_ass_per_100k,653.979,2361
TN01901,1985,"Nashville, Tenn.",481286,agg_ass_per_100k,282.368,1359
LANPD00,1985,New Orleans,561364,agg_ass_per_100k,619.384,3477
NY03030,1985,New York City,7183984,agg_ass_per_100k,700.948,50356
NJNPD00,1985,"Newark, N.J.",316356,agg_ass_per_100k,1171.149,3705
CA00109,1985,"Oakland, Calif.",362095,agg_ass_per_100k,762.507,2761
OK05506,1985,Oklahoma City,443575,agg_ass_per_100k,495.294,2197
NB02802,1985,"Omaha, Neb.",362883,agg_ass_per_100k,459.928,1669
FL04804,1985,"Orlando, Fla.",142025,agg_ass_per_100k,1303.292,1851
PAPEP00,1985,Philadelphia,1640102,agg_ass_per_100k,337.418,5534
AZ00723,1985,Phoenix,890746,agg_ass_per_100k,490.825,4372
PAPPD00,1985,Pittsburgh,400969,agg_ass_per_100k,278.076,1115
OR02602,1985,"Portland, Ore.",367571,agg_ass_per_100k,1255.268,4614
NC09201,1985,"Raleigh, N.C.",171814,agg_ass_per_100k,382.972,658
CA03404,1985,"Sacramento, Calif.",312944,agg_ass_per_100k,431.387,1350
UT01803,1985,Salt Lake City,164216,agg_ass_per_100k,319.092,524
TXSPD00,1985,San Antonio,862878,agg_ass_per_100k,197.71,1706
CA03711,1985,San Diego,988284,agg_ass_per_100k,278.665,2754
CA03801,1985,San Francisco,733456,agg_ass_per_100k,517.277,3794
CA04313,1985,San Jose,706062,agg_ass_per_100k,249.695,1763
WASPD00,1985,Seattle,495190,agg_ass_per_100k,641.774,3178
MOSPD00,1985,"St. Louis, Mo.",431109,agg_ass_per_100k,1148.897,4953
FL02902,1985,"Tampa, Fla.",285280,agg_ass_per_100k,1346.046,3840
